Mark Todd,Lab,-1,NaN,1,-1,1,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,NaN,-1,1,-1,-1,0,0,0,0,0,-1,1,1,1,1,1,0,-1,-1,-1,-1,-1,NaN,-1,-1,1,-1,-1,-1,0,-1,1,-1,1,-1,1,1,0,-1,NaN,0,-1,-1,NaN,-1,-1,-1,1,1,NaN,-1,1,-1,1,-1,-1,-1,-1,-1,-1,NaN,NaN,-1,-1,-1,-1,-1,-1,1,1,1,-1,NaN,1,1,0,0,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,0,0,0,0,0,0,1,1,0,1,0,1,NaN,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,NaN,-1,-1,1,-1,-1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,-1,-1,1,1,1,-1,-1,0,0,NaN,0,0,0,-1,1,1,1,-1,-1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NaN,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,NaN,0,-1,-1,-1,1,NaN,NaN,0,0,0,0,1,-1,-1,-1,-1,-1,-1,NaN,-1,1,0,0,-1,0,-1,-1,1,1,0,-1,1,1,NaN,-1,1,-1,-1,-1,1,1,-1,0,1,-1,-1,NaN,0,1,-1,-1,-1,1,-1,NaN,-1,-1,NaN,-1,NaN,1,1,1,1,1,-1,-1,-1,0,-1,-1,1,1,NaN,1,1,1,1,1,1,1,1,1,-1,-1,-1,NaN,-1,1,1,1,-1,-1,-1,-1,1,1,0,0,1,-1,-1,-1,NaN,-1,1,1,0,-1,1,1,NaN,-1,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,-1,-1,1,-1,-1,-1,1,1,-1,NaN,-1,1,0,0,0,0,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,0,-1,1,0,-1,-1,0,-1,1,0,0,1,1,1,1,0,1,1,1,1,-1,-1,0,0,0,-1,-1,-1,1,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,-1,NaN,-1,1,-1,1,NaN,0,1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,NaN,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,NaN,-1,NaN,NaN,-1,-1,0,0,0,0,-1,NaN,NaN,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,NaN,1,1,1,1,-1,-1,1,1,0,0,0,1,-1,-1,NaN,1,-1,1,0,1,-1,-1,-1,-1,NaN,-1,1,-1,NaN,1,0,0,0,0,0,-1,0,1,0,-1,1,1,0,0,0,-1,-1,1,-1,-1,1,0,NaN,-1,-1,-1,-1,NaN,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1,-1,-1,1,1,0,0,0,1,-1,-1,0,-1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,1,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,1,1,1,-1,1,1,0,0,0,0,-1,1,0,-1,-1,-1,-1,1,NaN,-1,1,-1,-1,1,1,-1,1,-1,1,NaN,-1,0,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,NaN,-1,-1,-1,NaN,1,1,-1,-1,NaN,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,1,-1,1,-1,1,NaN,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,NaN,-1,1,1,0,0,1,1,-1,1,-1,1,0,0,0,0,0,0,1,1,1,1,NaN,-1,-1,1,1,1,-1,-1,-1,1,1,NaN,0,0,0,NaN,1,0,0,1,1,-1,NaN,1,1,-1,1,1,1,NaN,-1,-1,-1,0,0,NaN,1,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,1,-1,0,1,1,-1,NaN,-1,-1,-1,-1,1,-1,-1,-1,-1,NaN,1,-1,-1,1,-1,-1,NaN,-1,1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,NaN,1,-1,-1,-1,NaN,-1,-1,1,0,-1,-1,1,1,-1,1,0,NaN,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,0,1,-1,1,1,0,0,0,-1,-1,1,1,-1,NaN,-1,1,0,NaN,1,-1,-1,1,NaN,1,1,1,-1,-1,-1,0,0,-1,-1,NaN,-1,NaN,1,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,0,0,0,0,0,-1,-1,-1,1,NaN,1,0,0,1,-1,-1,-1,-1,1,-1,1,-1,0,1,-1,NaN,NaN,0,0,0,0,1,1,1,1,-1,0,0,0,0,0,-1,-1,-1,1,0,-1,1,-1,-1,1,1,-1,1,NaN,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0,0,-1,0,0,1,-1,1,-1,-1,-1,0,0,1,1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,NaN,NaN,-1,-1,-1,1,-1,NaN,1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,0,1,-1,NaN,1,NaN,NaN,-1,-1,-1,-1,-1,-1,-1,NaN,-1,-1,0,0,0,0,0,-1,1,1,-1,NaN,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NaN,1,1,-1,1,NaN,NaN,0,-1,1,-1,-1,1,0,-1,1,NaN,-1,-1,-1,NaN,0,-1,-1,1,-1,-1,-1,-1,1,NaN,0,0,-1,1,1,1,-1,-1,1,1,NaN,-1,-1,-1,-1,1,0,0,1,1,-1,-1,-1,1,NaN,-1,1,-1,1,0,0,-1,-1,1,1,-1,-1,1,-1,-1,0,0,1,-1,1,1,1,1,-1,-1,1,1,NaN,-1,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,-1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1,-1,1,1,NaN,1,NaN,1,1,1,1,NaN,NaN,-1,NaN,1,1,NaN,1,1,1
Phil Willis,LDem,1,NaN,-1,0,0,0,1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,1,1,-1,-1,1,-1,0,1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,1,1,1,1,NaN,1,1,-1,1,1,1,-1,-1,NaN,0,0,-1,-1,-1,-1,1,0,0,1,1,1,1,0,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,0,0,0,1,1,NaN,1,1,-1,0,1,1,1,-1,-1,1,-1,1,1,0,1,0,1,-1,-1,1,NaN,-1,1,0,1,1,-1,1,1,1,0,0,0,NaN,-1,1,0,-1,1,-1,0,-1,1,1,-1,-1,NaN,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,-1,-1,0,0,0,0,0,NaN,0,1,-1,1,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,0,1,0,0,0,1,NaN,0,-1,-1,1,1,1,1,NaN,1,0,0,0,0,0,0,1,1,1,-1,1,-1,1,1,1,0,0,NaN,-1,0,0,0,0,0,1,-1,NaN,-1,1,1,1,-1,-1,1,0,-1,-1,1,NaN,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,NaN,1,0,0,0,1,NaN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,-1,0,NaN,1,1,1,1,0,0,1,NaN,0,1,-1,-1,-1,-1,-1,1,1,0,0,0,1,-1,-1,NaN,-1,1,NaN,NaN,0,-1,-1,-1,-1,1,0,0,1,1,-1,-1,0,NaN,1,1,1,-1,-1,1,1,1,1,1,1,0,1,-1,0,0,1,-1,-1,1,1,1,1,1,1,-1,-1,1,0,0,1,0,0,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,1,0,-1,0,0,1,-1,-1,-1,1,1,1,1,0,1,1,0,1,0,-1,0,-1,-1,-1,-1,0,-1,NaN,NaN,-1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,NaN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,1,-1,1,1,1,1,0,0,1,1,0,0,NaN,1,1,1,0,1,0,0,0,0,1,1,1,1,1,-1,1,NaN,0,0,0,0,-1,1,1,-1,NaN,0,0,1,0,-1,0,0,0,1,1,-1,1,-1,-1,-1,-1,-1,0,0,0,-1,NaN,1,NaN,1,-1,-1,-1,1,-1,1,-1,1,1,0,NaN,1,1,1,-1,0,0,0,1,1,1,1,0,1,1,-1,-1,1,-1,-1,1,-1,-1,0,0,0,0,1,0,0,-1,0,0,0,1,0,-1,1,1,NaN,NaN,NaN,0,0,0,0,0,0,1,1,1,0,0,-1,1,1,1,-1,0,1,0,0,0,-1,-1,1,0,0,-1,0,0,0,0,1,-1,-1,-1,1,1,-1,0,1,-1,1,NaN,-1,1,1,-1,1,1,1,NaN,-1,-1,1,1,1,1,-1,-1,-1,0,1,-1,0,1,NaN,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,-1,-1,0,-1,1,1,0,0,NaN,1,NaN,-1,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,-1,0,1,1,NaN,-1,1,0,-1,0,0,1,-1,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,NaN,-1,-1,1,-1,0,0,0,1,-1,1,1,1,-1,1,NaN,0,0,0,0,1,NaN,-1,1,0,0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,NaN,0,0,0,0,0,NaN,1,1,1,-1,-1,-1,NaN,-1,-1,-1,1,0,1,1,NaN,-1,1,0,1,1,-1,1,-1,-1,0,1,NaN,1,1,NaN,-1,-1,1,-1,1,0,1,0,0,0,0,1,-1,0,0,0,NaN,-1,1,-1,0,1,1,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,-1,0,0,-1,1,1,1,0,0,-1,1,-1,1,-1,NaN,1,0,0,0,0,0,NaN,NaN,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,0,0,-1,-1,0,1,1,0,0,0,1,-1,1,1,1,-1,-1,-1,0,0,NaN,NaN,0,-1,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,0,-1,1,1,0,0,0,0,-1,-1,-1,1,1,1,1,1,-1,1,0,0,0,-1,0,-1,-1,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,1,0,0,-1,1,-1,NaN,1,0,0,-1,0,0,-1,0,0,NaN,0,0,0,0,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,-1,-1,-1,-1,NaN,-1,1,-1,-1,NaN,-1,1,1,1,0,0,0,-1,-1,-1,1,1,1,0,1,NaN,1,1,0,0,1,0,0,0,0,0,1,-1,0,1,1,0,0,1,1,0,0,0,0,-1,1,-1,0,1,-1,-1,1,-1,1,1,0,1,-1,NaN,1,0,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,-1,0,0,0,NaN,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,-1,NaN,0,0,1,-1,1,-1,0,0,1,NaN,-1,1,0,NaN,0,0,0,0,-1,0,0,1,-1,-1,-1,-1,1,-1,1,1,1,1,NaN,0,1,0,0,-1,1,1,0,NaN,0,1,0,1,-1,0,1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1,NaN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,NaN
Peter Luff,Con,1,0,-1,1,-1,1,-1,1,1,-1,0,0,1,-1,-1,1,1,-1,-1,-1,-1,NaN,NaN,0,0,0,1,1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1,0,0,1,1,1,1,1,1,-1,-1,1,1,NaN,1,-1,1,0,0,0,0,0,1,1,1,0,1,NaN,0,0,1,0,0,1,1,-1,-1,-1,NaN,-1,-1,-1,1,0,0,-1,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0,0,0,1,1,-1,1,1,-1,1,NaN,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,1,NaN,0,-1,-1,-1,-1,0,0,0,0,0,1,1,0,1,0,-1,1,1,0,0,-1,1,-1,1,1,1,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,1,-1,0,-1,1,1,0,0,1,0,1,-1,1,-1,-1,-1,0,0,0,-1,1,-1,-1,0,1,1,-1,1,1,NaN,1,NaN,1,1,-1,1,1,-1,0,0,1,NaN,NaN,NaN,1,-1,-1,-1,NaN,1,1,-1,-1,-1,1,1,1,0,-1,1,0,1,NaN,1,-1,1,1,0,0,0,0,-1,1,1,1,0,NaN,1,1,1,NaN,-1,1,1,1,1,1,-1,-1,0,1,-1,NaN,-1,1,-1,0,0,0,-1,0,1,-1,0,1,0,0,-1,-1,0,0,-1,-1,NaN,0,1,1,1,1,NaN,-1,-1,-1,-1,-1,NaN,-1,1,0,1,NaN,-1,-1,-1,-1,1,NaN,-1,1,0,0,0,0,NaN,0,0,1,0,-1,NaN,-1,0,0,0,0,NaN,-1,-1,-1,0,1,1,0,1,NaN,0,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,NaN,-1,1,-1,1,1,0,0,0,0,0,-1,1,1,-1,0,0,1,1,-1,-1,NaN,-1,1,-1,0,1,1,1,-1,-1,1,0,-1,0,-1,-1,-1,-1,1,1,-1,1,1,0,0,0,1,1,1,-1,0,0,NaN,1,-1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,1,1,-1,1,NaN,1,1,NaN,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,1,0,0,0,-1,1,1,-1,-1,1,0,0,0,0,1,1,1,0,0,0,NaN,-1,0,-1,-1,NaN,-1,0,0,1,0,1,0,0,0,NaN,-1,NaN,1,-1,NaN,1,1,0,-1,0,0,-1,0,1,-1,-1,-1,1,1,0,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,0,0,1,-1,-1,0,0,0,1,1,0,0,1,NaN,-1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,-1,-1,1,1,0,0,0,0,-1,1,0,0,1,1,-1,-1,1,1,-1,NaN,0,NaN,-1,0,0,-1,1,-1,-1,1,1,-1,0,1,1,0,0,1,-1,1,1,0,1,-1,-1,NaN,1,1,0,1,1,0,1,1,1,0,0,-1,0,1,1,1,1,NaN,1,1,1,-1,1,0,0,1,1,-1,1,1,-1,1,0,NaN,1,0,0,0,0,0,1,-1,0,1,1,-1,1,-1,1,NaN,-1,-1,1,1,0,-1,0,0,0,0,0,-1,1,1,-1,0,-1,-1,1,0,NaN,1,1,-1,-1,1,0,0,1,-1,-1,-1,1,1,-1,0,0,NaN,-1,1,-1,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,-1,0,1,1,1,-1,1,-1,-1,0,0,0,0,1,NaN,NaN,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,NaN,0,1,1,1,0,1,1,NaN,1,0,0,0,0,0,-1,-1,1,-1,NaN,0,NaN,-1,NaN,0,0,NaN,1,1,0,0,1,-1,1,-1,0,1,NaN,-1,1,1,1,1,-1,0,1,-1,-1,0,1,-1,1,1,0,1,-1,1,1,1,NaN,1,-1,1,1,0,1,1,1,1,0,0,0,1,-1,-1,1,1,NaN,-1,1,1,1,-1,1,-1,0,0,-1,0,NaN,1,1,0,0,0,1,-1,-1,1,1,NaN,1,0,1,-1,-1,0,0,0,0,1,-1,0,-1,1,1,-1,0,0,-1,-1,-1,NaN,-1,-1,1,1,-1,1,-1,1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,NaN,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,0,NaN,0,0,0,0,0,-1,-1,-1,NaN,0,-1,1,1,-1,0,1,1,1,0,0,-1,1,-1,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,-1,1,1,0,0,0,1,NaN,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,-1,-1,NaN,-1,0,1,NaN,0,-1,-1,1,-1,1,1,-1,0,0,0,NaN,0,0,0,0,0,0,-1,0,1,-1,0,1,0,1,0,0,0,-1,NaN,-1,1,-1,1,1,1,0,0,-1,-1,-1,0,1,NaN,-1,-1,-1,-1,NaN,-1,-1,-1,-1,0,0,0,1,-1,1,1,0,1,-1,1,-1,-1,1,0,1,1,-1,1,1,0,0,0,1,-1,NaN,-1,-1,-1,-1,0,0,-1,NaN,1,1,1,-1,0,0,0,0,0,-1,1,1,1,1,1,1,1,-1,1,0,0,0,0,0,0,1,-1,-1,1,1,0,0,1,1,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,NaN,-1,1,-1,-1,-1,0,-1,0,-1,1,1,0,0,1,1,NaN,0,1,1,1,NaN,-1,0,0,1,-1,-1,0,0,1,-1,-1,1,1,1,1,1,0,0,0,-1,-1,1,1,0,0,NaN,1,-1,1,-1,0,0,1,1,-1,-1,1,1,NaN,1,1,0,-1,0,0,1,-1,-1,1,1,0,0,-1,-1,NaN,-1,1,-1,0,0,0,0,1,0,-1,NaN,0,-1,-1,0,0,-1,1,NaN,1,NaN,0,1,1,-1,1,1,-1,0,0,0,1,1,-1,-1,-1,NaN,NaN,0,0,0,NaN,-1,-1,0,0,-1,-1,0,1,0,0,-1,-1,-1,1,1,-1
John McFall,Lab,NaN,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,NaN,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,NaN,NaN,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,NaN,-1,NaN,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,0,-1,NaN,-1,-1,-1,-1,1,1,-1,-1,1,-1,NaN,0,NaN,-1,-1,-1,0,-1,-1,NaN,-1,-1,-1,-1,-1,1,1,NaN,NaN,-1,1,1,-1,-1,-1,-1,0,-1,-1,0,NaN,-1,-1,-1,-1,1,-1,NaN,-1,1,-1,-1,NaN,NaN,NaN,-1,-1,0,0,0,-1,-1,NaN,-1,-1,1,-1,NaN,NaN,-1,-1,0,0,0,0,0,0,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,0,1,1,1,NaN,-1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,NaN,-1,-1,0,-1,0,-1,1,1,1,-1,-1,-1,NaN,-1,NaN,1,0,0,0,1,-1,-1,-1,-1,NaN,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,NaN,1,-1,-1,-1,-1,-1,-1,NaN,-1,1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,-1,1,1,NaN,0,0,-1,NaN,1,0,1,-1,-1,-1,1,-1,NaN,0,0,-1,-1,0,1,1,1,1,1,0,0,0,0,0,-1,1,NaN,NaN,-1,0,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,1,-1,NaN,-1,-1,1,1,1,1,1,-1,0,0,-1,-1,NaN,NaN,0,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,NaN,-1,0,NaN,0,0,0,-1,-1,-1,NaN,NaN,-1,1,-1,1,0,-1,-1,1,0,0,0,0,0,0,0,-1,1,-1,-1,-1,1,-1,1,0,NaN,-1,0,-1,0,1,0,1,1,1,1,1,1,1,1,1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,0,0,NaN,1,0,0,0,0,0,0,-1,1,1,-1,-1,-1,1,0,-1,-1,-1,0,-1,-1,-1,-1,NaN,1,-1,-1,-1,0,-1,-1,-1,1,1,-1,0,0,NaN,-1,0,0,0,0,0,0,0,1,-1,-1,1,1,0,0,-1,NaN,NaN,NaN,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,0,1,-1,0,-1,1,1,1,1,1,-1,0,1,1,-1,-1,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,NaN,0,0,0,0,-1,-1,1,0,0,0,0,0,-1,-1,1,1,0,0,1,0,0,0,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,0,0,1,NaN,-1,1,1,0,0,-1,0,-1,NaN,0,0,1,-1,-1,1,-1,-1,-1,-1,0,1,1,-1,-1,NaN,-1,1,NaN,-1,-1,-1,0,-1,-1,0,1,1,1,1,0,1,1,NaN,NaN,1,1,1,0,0,-1,1,0,0,0,-1,-1,1,-1,-1,1,-1,NaN,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,-1,1,NaN,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,0,0,0,1,-1,NaN,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,1,-1,1,1,1,1,1,1,1,NaN,-1,1,-1,1,0,-1,-1,1,0,-1,NaN,NaN,-1,1,-1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,1,NaN,0,1,1,-1,-1,0,1,1,0,0,1,NaN,NaN,1,1,1,-1,1,0,1,-1,-1,-1,NaN,0,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,NaN,-1,1,1,-1,NaN,1,1,-1,NaN,-1,-1,-1,-1,1,-1,-1,NaN,-1,-1,NaN,-1,-1,1,-1,0,-1,-1,1,1,1,-1,1,1,-1,-1,0,0,0,0,-1,1,-1,NaN,0,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,0,0,1,1,-1,-1,-1,1,0,0,1,0,-1,1,1,1,1,1,0,-1,-1,0,0,-1,-1,1,NaN,1,1,1,1,0,0,NaN,-1,0,-1,-1,1,-1,-1,NaN,-1,1,1,NaN,1,1,1,0,0,0,-1,1,0,-1,-1,1,-1,1,0,0,1,-1,-1,-1,-1,1,-1,1,-1,0,1,-1,NaN,1,0,0,0,0,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,0,-1,1,NaN,0,1,1,-1,1,NaN,-1,NaN,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,NaN,NaN,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,NaN,-1,1,-1,-1,0,0,0,NaN,1,1,1,0,-1,-1,1,-1,-1,-1,-1,-1,1,1,NaN,1,1,1,NaN,1,NaN,1,1,0,-1,-1,1,0,0,1,1,-1,1,0,0,0,-1,-1,-1,-1,NaN,-1,-1,0,0,0,0,0,-1,1,1,-1,NaN,-1,0,-1,-1,1,-1,NaN,-1,-1,0,0,NaN,1,0,1,-1,1,-1,-1,1,-1,1,NaN,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,-1,-1,1,1,1,NaN,0,0,0,0,0,-1,1,1,NaN,-1,-1,-1,-1,1,0,0,NaN,1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,NaN,-1,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,1,NaN,1,NaN,0,0,0,-1,0,0,NaN,-1,-1,1,0,0,NaN,1,0,0,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,-1,NaN,1,1,NaN,1,1,0,0,0,NaN,NaN,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1
